ano,cbo2002,empregados,renda_sm
1992,341105,587,11206.25
1992,341115,202,2362.08
1992,341215,217,1350.53
1992,341220,161,1044.21
1992,341225,1050,4703.32
1992,341230,861,3326.45
1992,342105,350058,1546126.25
1992,342210,509,2801.77
1992,342305,10588,75781.35
1992,342310,2459,16166.07
1992,342405,15799,117885.72
1992,342410,2655,27874.97
1992,342505,17485,153314.29
1992,342510,81,736.6
1992,342515,1594,12268.65
1992,342520,136,2007.25
1992,342605,617,5699.76
1992,342610,2851,24691
1992,351105,37297,309058.95
1992,351110,66028,756009.63
1992,351305,4092,23218.81
1992,351310,14,56.6
1992,351315,29758,245246.27
1992,351410,7321,75176.42
1992,351425,162307,926668.51
1992,351430,4226,28824.88
1992,351505,123441,631910.99
1992,351510,968,3477.81
1992,351605,14501,147169.07
1992,351715,1,4.91
1992,351725,3,17.91
1992,351730,1388,13187
1992,351740,6107,72592.69
1992,351805,15,66.14
1992,351810,7176,36117.15
1992,351815,85546,359873.33
1992,352205,998,5231.02
1992,352210,35695,161789.62
1992,352305,748,4287.75
1992,352410,38,250.91
1992,353225,48,143.48
1992,353230,1,2.06
1992,354110,9470,133103.77
1992,354120,3157,26931.38
1992,354125,12,82.45
1992,354135,9002,131283.71
1992,354145,35907,337129.42
1992,354205,20260,194911.6
1992,354210,3467,49224.6
1992,354305,858,12392.96
1992,354405,51,296.95
1992,354410,191,1963.52
1992,354415,976,6262.43
1992,354505,2171,13672.92
1992,354605,460,1890.83
1992,354705,2431,26915.63
1992,354805,95593,238770.46
1992,354810,5329,96862.15
1992,354815,10975,35663.35
1992,371105,4593,15527.36
1992,371305,20,173.98
1992,371310,133,1201.81
1992,372105,23,226.51
1992,372115,2081,16408.6
1992,372205,895,4789.29
1992,372210,15013,98139.43
1992,373110,7060,33992.94
1992,373115,1548,3737.22
1992,373205,2238,13830.66
1992,373220,487,2215.71
1992,374105,756,2722.01
1992,374120,532,1857.7
1992,374125,943,3519.26
1992,374210,672,2764.81
1992,374305,46119,277440.73
1992,374420,5129,26269.26
1992,375105,259,986.91
1992,375110,652,2697.01
1992,376205,3,21.85
1992,376215,64,333.04
1992,376235,1,2.22
1992,376245,4,6.4
1992,376255,2,8.94
1992,376305,63,507.64
1992,376405,5094,17777.76
1992,376410,147,493.07
1992,377105,187,1013.43
1992,377110,1842,9194.06
1992,377130,8,16.27
1992,377135,14,202.98
1992,377145,2,11.98
1992,377205,31,86.88
1992,391105,2744,34165.53
1992,391110,1163,8279.26
1992,391115,238,1413.99
1992,391120,502,5137.02
1992,391125,20,111.47
1992,391135,3,12.51
1992,391205,510220,2735107.58
1992,391215,1,2.96
1992,391220,14,44.45
1992,391225,202,545.27
1992,410105,59461,668917.89
1992,410205,10578,86882.59
1992,410210,587,8808.89
1992,410215,25,74
1992,410220,1752,15590.45
1992,410225,8844,79683.51
1992,410230,1740,28683.31
1992,410235,12960,115789.76
1992,411005,1145432,3359260.33
1992,411010,420328,2132714.87
1992,411030,1807,4893
1992,411035,3356,13541.04
1992,411040,216,414.7
1992,411045,8359,67374.53
1992,412105,25302,76450.92
1992,412110,61188,297624.69
1992,412115,5806,31656.39
1992,412120,2313,14705.1
1992,412205,134971,331801.02
1992,413105,3030,20466.57
1992,413110,197417,762272.76
1992,413115,16473,66316.77
1992,413210,96147,986080.89
1992,413215,2,4.88
1992,413225,247586,3215768.44
1992,413230,9189,66975.45
1992,414105,184031,785378.56
1992,414110,29135,120650.67
1992,414115,7197,31469.3
1992,414205,12810,48092.93
1992,414210,13717,67233.21
1992,415105,5359,22883.95
1992,415115,7208,42144.54
1992,415120,250,1900.59
1992,415125,4228,13958.93
1992,415130,3757,14350.48
1992,415205,41941,169128.26
1992,415210,2743,18357.67
1992,420125,2,6.04
1992,420135,31970,135915.44
1992,421105,1468,2918.36
1992,421115,1251,2823.39
1992,421120,8847,29308.46
1992,421125,47626,108891.97
1992,421205,2189,3305.96
1992,421210,135,262.7
1992,421305,9683,28935.28
1992,422105,101153,262566.11
1992,422110,22596,46083.71
1992,422115,1,1.16
1992,422120,9232,24049.82
1992,422125,4494,20743.04
1992,422205,62627,240090.08
1992,422315,3,7.35
1992,423105,190778,835279.64
1992,424125,1136,3834.51
1992,510110,1644,7711.06
1992,510115,78,148.88
1992,510120,4,9.11
1992,510130,18,33.14
1992,510135,2955,11795.68
1992,510305,4956,25025.93
1992,510310,114355,492950.34
1992,511105,940,17656.65
1992,511110,320,642.39
1992,511115,90,449.03
1992,511205,10883,50114.53
1992,511210,9500,44168.89
1992,511215,151390,486898.67
1992,511220,3246,14509.92
1992,511405,313,928.93
1992,512105,2972,4921.47
1992,513105,80,179.56
1992,513110,240,707.98
1992,513115,1159,4502.29
1992,513205,142547,311567.08
1992,513210,2172,3974.2
1992,513220,7777,18277.69
1992,513225,1457,10493.59
1992,513315,20214,38739.7
1992,513320,718,2282.45
1992,513325,229,1148.19
1992,513405,48561,106190.41
1992,513410,651,1288.6
1992,513420,2528,6562.68
1992,513425,64225,139469.69
1992,513430,16703,39558.34
1992,513435,46557,91441
1992,514105,14738,38550.14
1992,514110,6029,18349
1992,514115,317,771.76
1992,514120,88991,216638.13
1992,514205,11911,31832.19
1992,514215,67106,143192.32
1992,514225,62,168.55
1992,514305,2926,5926.52
1992,514315,47,88.97
1992,514320,366207,711568.97
1992,514325,5600,28972.48
1992,515110,131177,363273.98
1992,515115,986,2731.34
1992,515120,29421,257075.01
1992,515205,1283,5080.77
1992,515215,9308,28224.6
1992,516105,1294,2758.3
1992,516110,8214,15923.54
1992,516115,579,1316.39
1992,516120,4017,6785.04
1992,516125,93,272.6
1992,516130,97,946.69
1992,516140,265,694.06
1992,516205,9977,23234.08
1992,516215,16,32.84
1992,516305,28001,59441.41
1992,516310,3734,8206.9
1992,516315,79,144.62
1992,516320,63,147.35
1992,516325,3364,6939.49
1992,516330,792,3086.99
1992,516410,320,706.68
1992,516415,22415,61968.18
1992,516505,1129,3195.59
1992,516610,1311,2919.75
1992,516705,11,58.11
1992,517105,260,1374.04
1992,517110,10168,49715.62
1992,517115,1065,3681.74
1992,517205,4846,52931.98
1992,517210,22,39.26
1992,517220,408,4231.96
1992,517305,1934,8576.71
1992,517315,1474,10193.83
1992,517320,954,2369.52
1992,517330,197547,827448.97
1992,517405,6207,14103.08
1992,517410,88040,268257.1
1992,517415,4056,10261.8
1992,517420,311365,1062343.9
1992,519110,6254,16575.06
1992,519205,160836,729503.97
1992,519305,3982,7271.65
1992,519905,392,837.94
1992,519915,124,230.83
1992,519925,2347,6288.64
1992,519930,512,1416.25
1992,519935,24355,60404.15
1992,519940,52,132.74
1992,519945,122,250.08
1992,520110,22281,216576.85
1992,521105,52976,247511.21
1992,521110,509925,1314501.26
1992,521115,37801,207834.93
1992,521120,11063,35833.15
1992,521130,11872,28320.81
1992,521135,77136,210449.43
1992,523105,4654,12486.68
1992,523115,1014,3730.94
1992,524105,1541,4572.83
1992,524205,766,1286.71
1992,524210,3623,5821.87
1992,524305,8366,21642.9
1992,524310,33,71.21
1992,611005,623,896.36
1992,612005,4976,6801.15
1992,612120,9935,15161.02
1992,612215,2,4.56
1992,612305,386,886.48
1992,612310,1772,2784.64
1992,612405,111,206.16
1992,612505,40,55.18
1992,612620,583,976
1992,613005,47,63.93
1992,613110,179,308.77
1992,613115,111,160.98
1992,613120,10017,16206.67
1992,613305,613,1226.06
1992,620105,16217,59857.85
1992,620110,2530,9892.78
1992,620115,53219,109493.11
1992,621005,86511,153236.22
1992,622010,18264,52429.29
1992,622015,600,1277.6
1992,622020,62168,106435.34
1992,622105,3260,8870.1
1992,622110,197932,347259.54
1992,622115,193,422.38
1992,622120,206,376.68
1992,622205,106,244.43
1992,622210,67,67.99
1992,622215,375,473.81
1992,622305,109,169.95
1992,622310,3841,5252.18
1992,622315,2295,5964.17
1992,622320,390,729.61
1992,622425,4332,7444.81
1992,622505,67593,158592.08
1992,622515,785,945.92
1992,622605,3378,3741.64
1992,622610,11203,14421.24
1992,622615,757,1049.05
1992,622620,5647,15547.76
1992,622625,42,95.85
1992,622705,4,6.51
1992,622715,355,835.1
1992,622720,504,1010.95
1992,622725,1180,1874.23
1992,622730,1477,2290.06
1992,622805,127,144.12
1992,622810,842,1382.72
1992,623005,208,439.89
1992,623010,521,1600.53
1992,623015,5139,8797.34
1992,623020,2182,5523.25
1992,623105,207,264.18
1992,623110,14460,21859.02
1992,623115,12221,19018.52
1992,623125,1619,4281.74
1992,623205,38,74.33
1992,623210,2889,5002
1992,623215,3094,6168.83
1992,623305,27869,55886.84
1992,623315,353,1064.14
1992,623320,112,132.08
1992,623325,21,167.29
1992,623410,381,958
1992,623420,614,2143.78
1992,630110,1582,9943.72
1992,631010,2,1.16
1992,631020,1880,3878.59
1992,631105,77,167.15
1992,631205,2684,4814.08
1992,631320,2,8.73
1992,631325,87,231.42
1992,631330,5,10.2
1992,631410,39,74.04
1992,632015,800,1800.65
1992,632105,9328,21522.04
1992,632110,115,350.62
1992,632115,222,647.26
1992,632120,7079,20061.9
1992,632125,14166,31953.29
1992,632205,1234,2335.23
1992,632210,9,38.08
1992,632215,1407,2333.61
1992,632310,35,63.83
1992,632325,7,8.54
1992,632355,10,12.41
1992,632365,17,21.37
1992,632410,2,4.69
1992,632505,395,711.78
1992,632515,2,2.4
1992,632520,2,3.31
1992,632605,5395,19927.24
1992,641005,652,2378.06
1992,641010,3400,10461.58
1992,641015,32841,107670.3
1992,642015,4674,14557.17
1992,710105,12574,48418.08
1992,710110,1282,1426.55
1992,710120,2205,18894.52
1992,710205,111462,476736.99
1992,710210,1154,8143.61
1992,710215,26451,117231.11
1992,710220,84,527.14
1992,710225,62,450.5
1992,711105,9658,31242.03
1992,711110,1048,2600.51
1992,711115,6149,15777.66
1992,711120,978,4746.67
1992,711125,172,848.79
1992,711130,9348,30630.39
1992,711215,886,2556.11
1992,711220,284,1535.47
1992,711225,1907,6800.31
1992,711230,5,20.56
1992,711240,2,2.95
1992,711305,88,217.43
1992,711310,78,273.15
1992,711315,1751,20341.07
1992,711320,2857,11545.66
1992,711325,1308,13216.14
1992,711330,474,7205.37
1992,711405,287,904.26
1992,711410,1630,585.84
1992,712105,251,1203.09
1992,712110,107,449.35
1992,712115,13,69.49
1992,712120,1173,4605.83
1992,712130,42,100.24
1992,712135,44,175.8
1992,712205,2037,4717.66
1992,712210,22,57.86
1992,712215,14,36.27
1992,712220,2485,5722.06
1992,712225,70,205.64
1992,712230,107,289.9
1992,715105,945,2822.14
1992,715110,1536,5292.07
1992,715115,6060,23410.68
1992,715120,1373,5691.79
1992,715125,126,656.86
1992,715130,5355,22026.27
1992,715135,10902,43976.7
1992,715140,9403,32635.59
1992,715145,13972,47373.42
1992,715205,3139,8695.67
1992,715210,195644,581668.54
1992,715215,100,382.09
1992,715220,2936,21405.6
1992,715225,5,17.65
1992,715230,16029,49415.06
1992,715305,27515,87177.2
1992,715310,57,149.73
1992,715315,4990,16062.5
1992,715405,918,2426.36
1992,715410,113,524.06
1992,715415,490,2392.74
1992,715505,59159,193084.61
1992,715510,8410,21761.06
1992,715515,212,1996.16
1992,715525,28617,88121.22
1992,715530,26,54.67
1992,715535,5059,16715.44
1992,715545,897,4045.13
1992,715605,361,2008.55
1992,715610,23347,96391.16
1992,715615,36483,187087.56
1992,715705,178,489.43
1992,715710,25,103.82
1992,715715,272,1245.9
1992,715720,355,1682.57
1992,715725,388,1689.46
1992,715730,34,179.78
1992,716105,411,1242.09
1992,716110,112,372.24
1992,716205,493,996.28
1992,716210,616,1937.7
1992,716215,26,100.18
1992,716220,23,56.74
1992,716305,17528,59962.93
1992,716310,146,415.73
1992,716315,61,122.12
1992,716405,1197,2890.04
1992,716505,426,1274.96
1992,716510,1214,3785.46
1992,716515,246,770.23
1992,716520,332,837.56
1992,716525,1132,2876.3
1992,716530,72,119.13
1992,716535,14428,31989.19
1992,716605,204,693.21
1992,716610,23745,83022.47
1992,716615,177,353.98
1992,717005,12,27.71
1992,717010,3922,15079.02
1992,717015,154,441.63
1992,717020,126515,258758.58
1992,717025,50,193.41
1992,720110,1192,9714.34
1992,720125,22722,300693.68
1992,720130,4526,22340.36
1992,720140,9950,48284.23
1992,720145,2071,12152.08
1992,720160,1778,11174.61
1992,720205,833,7774.66
1992,720210,4413,108432.4
1992,720215,10602,133519.13
1992,721105,53587,400762.93
1992,721110,495,3914.55
1992,721115,1112,9825.21
1992,721205,27564,180412.08
1992,721210,29476,171253.96
1992,721215,102994,687640.45
1992,721220,10023,78898.03
1992,721225,16108,147470.64
1992,721305,18,79.56
1992,721310,150,474.46
1992,721315,2921,28139.4
1992,721320,539,1761.35
1992,721325,31841,84378.2
1992,721405,18,64.24
1992,721410,1,3.47
1992,721415,2444,28224.27
1992,721425,2,6.6
1992,721430,5,14.77
1992,722105,31620,161739.79
1992,722110,350,2751.06
1992,722115,1161,6142.13
1992,722205,11145,50731.01
1992,722210,1079,7385.6
1992,722220,328,1638.85
1992,722225,1017,5549.32
1992,722230,16,36.02
1992,722305,3982,17920.19
1992,722310,646,3119.82
1992,722315,3206,14425.64
1992,722320,2520,13719.47
1992,722325,598,2857.59
1992,722410,52,388.6
1992,722415,4242,26376.33
1992,723105,113,366.82
1992,723110,124,921.59
1992,723115,2,4.25
1992,723120,2498,20010.02
1992,723125,524,4579.16
1992,723205,1379,11120.82
1992,723210,264,1719.61
1992,723215,6733,23059.9
1992,723220,74,421.89
1992,723225,433,2694.81
1992,723230,220,951.4
1992,723235,847,4195.39
1992,723240,70,256.99
1992,723310,3867,13781.97
1992,723315,5873,27159.46
1992,723320,17293,90545.57
1992,723325,418,1766.78
1992,723330,5426,24456.46
1992,724105,447,1739.81
1992,724110,25776,128993.36
1992,724115,5275,39840.34
1992,724120,5,36.07
1992,724125,467,2860.88
1992,724130,590,4550.8
1992,724135,102,523.13
1992,724205,9558,43115.98
1992,724210,505,2540.84
1992,724215,204,696.22
1992,724220,408,1581.75
1992,724225,818,5195.79
1992,724230,40,105.63
1992,724305,205,1085.88
1992,724310,2102,12165.72
1992,724315,60498,334164.93
1992,724320,2093,11109.19
1992,724325,6858,42832.37
1992,724405,2289,15972.78
1992,724410,10263,79252.32
1992,724415,4068,17312.93
1992,724420,4057,31997.67
1992,724425,932,6553.32
1992,724430,778,8163.78
1992,724435,13755,67231.74
1992,724440,37070,152542.75
1992,724505,222,1432.78
1992,724510,1353,6542.5
1992,724515,4,13.59
1992,724605,767,2835.9
1992,725010,22935,157293.37
1992,725015,2562,19819.06
1992,725020,1339,10547.4
1992,725105,8046,49211.16
1992,725205,10097,63771.02
1992,725210,117,746.85
1992,725215,250,1226.87
1992,725220,320,2257.32
1992,725225,720,4530.32
1992,725305,401,2012.17
1992,725310,1531,6494.41
1992,725315,74,304.22
1992,725320,246,2568.96
1992,725405,64,546.02
1992,725410,106,575.67
1992,725415,1635,10561.02
1992,725420,59,309.26
1992,725605,216,1819.37
1992,725610,9,27.19
1992,725705,647,3150.36
1992,730105,7630,98482.66
1992,731105,453,1713.36
1992,731110,1255,5558.14
1992,731115,912,7082.3
1992,731120,2092,8488.65
1992,731125,1050,10038.54
1992,731130,1200,5020.3
1992,731135,19777,94562.87
1992,731140,142,700.53
1992,731145,476,3787.57
1992,731150,26694,152347.14
1992,731155,2560,22255.38
1992,731160,1528,6573.21
1992,731165,931,4183.93
1992,731170,1611,7024.11
1992,731175,2893,12167.26
1992,731180,4021,17047.65
1992,731205,373,1266.82
1992,731305,2664,16841.79
1992,731315,366,4690.34
1992,731320,2797,11243.78
1992,732105,4773,38434.36
1992,732110,7377,58365.97
1992,732115,287,2288.16
1992,732120,25109,287316.04
1992,732125,431,1650.63
1992,732130,1822,8296.2
1992,732135,269,1185.08
1992,740110,702,2128.74
1992,741105,5101,36235.36
1992,741110,1175,2818.1
1992,741115,1810,10659.31
1992,741120,238,961.02
1992,741125,1051,2853.07
1992,742105,25,89.77
1992,742110,11,39.05
1992,742115,275,801.94
1992,742120,67,114.27
1992,742125,11,33.09
1992,742130,164,582.91
1992,742135,11,21.09
1992,742140,170,491.13
1992,750205,2391,27322.07
1992,751005,16,40.85
1992,751010,424,869.23
1992,751015,102,204.66
1992,751020,907,1455.93
1992,751105,69,193.72
1992,751115,128,328.28
1992,751120,58,196.23
1992,751125,1537,3958.01
1992,752110,2846,11897.4
1992,752115,478,2895.92
1992,752120,13,56.84
1992,752205,172,649.77
1992,752210,742,2652.59
1992,752215,12,36.13
1992,752220,157,769.26
1992,752225,24,78.37
1992,752230,781,2522.69
1992,752235,1062,2830.58
1992,752305,47400,129204.64
1992,752310,292,780.91
1992,752315,176,499.45
1992,752320,267,1234.16
1992,752325,689,2829.83
1992,752330,900,2976.03
1992,752405,1744,5438.2
1992,752410,2,6.03
1992,752415,38,141.95
1992,752420,889,3061.18
1992,752425,56,173.8
1992,752430,409,1036.98
1992,760105,709,6032.29
1992,760110,2024,14469.6
1992,760115,3401,11078.24
1992,760120,26592,101839.86
1992,760125,125659,345475.91
1992,760405,2658,19583.6
1992,760605,558,7984.92
1992,761105,1050,4724.38
1992,761110,65,158.28
1992,761205,1797,5607.53
1992,761220,2150,6798.83
1992,761225,7060,20206.69
1992,761230,16121,49471.88
1992,761235,133,489.88
1992,761240,2368,7100.71
1992,761250,1324,3564.89
1992,761255,743,1911.7
1992,761260,4238,14641.94
1992,761303,226,523.98
1992,761306,390,1428.06
1992,761309,8571,34475.19
1992,761312,772,4138.18
1992,761315,959,3172.72
1992,761318,38,165.75
1992,761321,1633,4054.23
1992,761324,440,1270.41
1992,761327,1761,5012.29
1992,761330,2278,9577.73
1992,761333,993,2693.28
1992,761336,768,3042.61
1992,761339,395,1909.66
1992,761342,9,29.08
1992,761345,181,1093.14
1992,761348,912,3605.12
1992,761351,2649,7159.99
1992,761354,1857,10996.94
1992,761357,2589,10411.7
1992,761360,367,943.6
1992,761363,1152,4306.71
1992,761366,71,399.95
1992,761405,337,1402.11
1992,761410,4955,17508.93
1992,761415,2177,7158.82
1992,761420,192,618.27
1992,761425,110,625.37
1992,761430,638,2211.46
1992,761435,1165,5078.63
1992,761805,1398,3165.9
1992,761815,8579,26740.39
1992,762105,640,2543.79
1992,762110,297,1015.25
1992,762115,457,1308.74
1992,762125,204,732.77
1992,762205,732,2339.69
1992,762220,348,1045.95
1992,762315,332,940.08
1992,762335,47,119.02
1992,762340,873,2647.77
1992,763005,1543,4064.78
1992,763010,430,1809.29
1992,763020,1034,1842.61
1992,763110,8934,24553.46
1992,763120,860,2614.74
1992,763205,777,1499.8
1992,763210,87255,169506.95
1992,763215,68511,155637.76
1992,763310,1861,4228.33
1992,763320,283,506.97
1992,764105,166751,417691.71
1992,764110,567,1368.31
1992,764115,6219,15963.26
1992,764120,2155,4836.93
1992,764205,17267,42282.16
1992,764210,1114,2447.41
1992,764305,3396,8169.25
1992,765010,30,63.89
1992,765105,970,2504.11
1992,765205,955,2672.38
1992,765215,96,173.48
1992,765225,259,585.34
1992,765230,68,541.98
1992,765235,2691,6503.7
1992,765310,1473,3798.24
1992,765315,1232,2557.96
1992,765405,82,145.22
1992,766105,1952,13902.34
1992,766115,378,1245.57
1992,766120,850,5026.09
1992,766125,33366,158993.28
1992,766145,3784,21897.99
1992,766150,65,901.28
1992,766205,14210,62130.58
1992,766215,10847,66797.26
1992,766220,310,2538.42
1992,766225,1335,12376.58
1992,766230,43,365.01
1992,766245,18,58.71
1992,766250,4514,24247.92
1992,766305,150,575.81
1992,766310,651,3548.31
1992,766315,17414,56658.56
1992,766320,1831,9785.93
1992,766325,182,781.12
1992,766405,268,1535.18
1992,766410,2282,12222.97
1992,766415,497,2348.21
1992,766420,174,702.68
1992,768105,1656,5517.68
1992,768110,1089,3045.8
1992,768115,35,52.35
1992,768120,90,195.42
1992,768125,771,1301.58
1992,768130,593,1260.94
1992,768205,245,469.74
1992,768210,469,1421.21
1992,768305,2203,8705.44
1992,768310,1757,5574.28
1992,768315,441,858.09
1992,768320,6651,16489.57
1992,768325,504,1215.12
1992,768605,4488,14595.11
1992,768610,533,2485.98
1992,768615,1196,3516.01
1992,768620,1230,6202.29
1992,768625,2013,10462.19
1992,768630,37,107.14
1992,768705,43,182.17
1992,770105,2575,17237.63
1992,771105,35577,102591.93
1992,771110,1313,10133.17
1992,771115,109,612.43
1992,771120,180,579.56
1992,772105,1211,3768.92
1992,772110,14234,26645.03
1992,772115,513,1202.8
1992,773105,816,1770.84
1992,773110,1509,3511.69
1992,773115,292,770.46
1992,773120,6279,12949.85
1992,773125,1093,2192.2
